,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_penalty,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.1606226921081543,0.007933776908646913,0.004414844512939453,0.00014406105232075433,l2,7.898000000000001,"{'penalty': 'l2', 'C': 7.898000000000001}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9622732235384021,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9695870795687475,0.006870952962237398
1,0.05801215171813965,0.00543689289629816,0.004849720001220703,0.00012827534643124254,l1,0.431,"{'penalty': 'l1', 'C': 0.431}",0.6414833531833596,0.6530948720012251,0.7068367872865775,0.7968511125745006,0.7719841941125453,0.7140500638316417,0.06204171401280265,98,0.7603156534463061,0.7167208594910582,0.7394537409605688,0.7085372158946589,0.7182426315648248,0.7286540202714834,0.01883919394033267
2,0.09559469223022461,0.009422162599339572,0.004852771759033203,7.475629660357367e-05,l1,2.6959999999999997,"{'penalty': 'l1', 'C': 2.6959999999999997}",0.632966220337609,0.8166572927845973,0.7486828664076032,0.962280755272859,0.750825395576527,0.782282506075839,0.10769849994194633,72,0.9199156914527407,0.9042603133817209,0.9042603133817209,0.8892604203111264,0.8820163013830934,0.8999426079820806,0.01320356637337426
3,0.11886463165283204,0.006023084052862215,0.0042568683624267575,0.0004936680291248606,l1,5.9830000000000005,"{'penalty': 'l1', 'C': 5.9830000000000005}",0.6782089934838971,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.7908314624950926,0.11061922341043477,56,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9534040114795577,0.9713636347030061,0.9623605650162205,0.008030634112669844
4,0.11700315475463867,0.0139518707594626,0.005496072769165039,0.0023391692323828594,l1,5.643000000000001,"{'penalty': 'l1', 'C': 5.643000000000001}",0.6782089934838971,0.7257846945650099,0.7718739823105317,1.0,0.7782896421160245,0.7908314624950926,0.11061922341043477,56,0.9447416279879748,0.9713579438805788,0.9534040114795577,0.9447416279879748,0.9713636347030061,0.9571217692078184,0.01204870879280389
5,0.122767972946167,0.0033946336608790995,0.004185152053833008,0.0004136180008030174,l2,3.133,"{'penalty': 'l2', 'C': 3.133}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.936277876077207,0.9199156914527407,0.9534040114795577,0.9280050074679562,0.9362907774551166,0.9347786727865156,0.011119604925015559
6,0.137024450302124,0.012749457508562155,0.004538440704345703,0.0002866949697839514,l1,8.426,"{'penalty': 'l1', 'C': 8.426}",0.6289321748328134,0.7024201013240704,0.7718739823105317,1.0,0.7782896421160245,0.776303180116688,0.1242905898132628,79,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9806673721833482,0.9902131950093671,0.9825765367485519,0.0038183291304075607
7,0.1003915786743164,0.009717995824791817,0.006508779525756836,0.0024870603579255778,l1,2.214,"{'penalty': 'l1', 'C': 2.214}",0.6127340136536147,0.7486828664076032,0.7270637148892779,0.962280755272859,0.7966739195824638,0.7694870539611637,0.11376520249285876,89,0.9042603133817209,0.881991649743331,0.9042603133817209,0.8678896948710082,0.8748960235438635,0.8866595989843289,0.015046933589807774
8,0.21936912536621095,0.03062245291564741,0.010066747665405273,0.0012092750906254218,l2,7.212000000000001,"{'penalty': 'l2', 'C': 7.212000000000001}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9534040114795577,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9678132371569786,0.009259768801478548
9,0.2245837688446045,0.02465339168549102,0.009089851379394531,0.000878832299876538,l2,5.682,"{'penalty': 'l2', 'C': 5.682}",0.703704043847507,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8293524658244046,0.10005910354740821,16,0.9447416279879748,0.9622732235384021,0.9713579438805788,0.9534040114795577,0.9713636347030061,0.9606280883179039,0.010369716818284028
10,0.25862679481506345,0.009943945611814034,0.00981907844543457,0.00020767303313489323,l2,8.012,"{'penalty': 'l2', 'C': 8.012}",0.7315297578349795,0.8679175305839911,0.7968511125745006,1.0,0.7782896421160245,0.8349176086218991,0.09347301556585413,4,0.9713579438805788,0.9713579438805788,0.9806673721833482,0.9622732235384021,0.9713636347030061,0.9714040236371828,0.005816992602463587
11,0.15777549743652344,0.02710482694582737,0.006686592102050781,0.002196492178624481,l1,4.162000000000001,"{'penalty': 'l1', 'C': 4.162000000000001}",0.6782089934838971,0.7718739823105317,0.7718739823105317,1.0,0.7782896421160245,0.8000493200441972,0.10666444814225448,47,0.936277876077207,0.9622732235384021,0.9280050074679562,0.9120029863624695,0.9199320544788414,0.9316982295849752,0.01729617754923555
12,0.10672163963317871,0.005544010154901054,0.004921483993530274,0.00014694798327693478,l2,0.843,"{'penalty': 'l2', 'C': 0.843}",0.6547182765555194,0.8166572927845973,0.7968511125745006,0.962280755272859,0.771671104837344,0.800435708404964,0.0985198261122342,44,0.8892604203111264,0.8678896948710082,0.854335796374339,0.8287310327633128,0.8543667485138703,0.8589167385667315,0.01976925513187234
