,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_gamma,param_break_ties,param_C,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
33,0.13945331573486328,0.02232389747634292,0.05683436393737793,0.014587956315540142,0.929,True,2.4463000000000004,"{'gamma': 0.929, 'break_ties': True, 'C': 2.4463000000000004}",0.7386811483197074,0.7864518380082112,0.8321511061506978,0.9598525742455006,0.8760375907831331,0.83863485150145,0.0759586069432292,11,1.0,1.0,1.0,1.0,1.0,1.0,0.0
34,0.2329873561859131,0.07133684584948591,0.1199728012084961,0.05032066361606498,2.191,False,0.9908,"{'gamma': 2.191, 'break_ties': False, 'C': 0.9908}",0.6349603162203157,0.6349603162203157,0.6883898583033639,0.7386811483197074,0.7863336509949341,0.6966650580117273,0.05914260336112913,47,1.0,1.0,1.0,1.0,1.0,1.0,0.0
35,0.29882082939147947,0.1681396781259569,0.18348183631896972,0.07124929529246972,3.231,False,1.7712,"{'gamma': 3.231, 'break_ties': False, 'C': 1.7712}",0.5146447593854211,0.5146447593854211,0.4440776609379258,0.6883898583033639,0.6882472016116854,0.5700008479247634,0.09998339865832738,68,1.0,1.0,1.0,1.0,1.0,1.0,0.0
36,0.15306391716003417,0.022090491415668177,0.1073298454284668,0.07150293547939195,2.648,True,1.0643,"{'gamma': 2.648, 'break_ties': True, 'C': 1.0643}",0.6349603162203157,0.577501864379107,0.5146447593854211,0.7386811483197074,0.7863336509949341,0.6504243478598971,0.10025320246646319,62,1.0,1.0,1.0,1.0,1.0,1.0,0.0
37,0.071441650390625,0.004147369462700208,0.03195967674255371,0.0010039745229617817,0.639,False,4.8051,"{'gamma': 0.639, 'break_ties': False, 'C': 4.8051}",0.6894354695400066,0.8761178103328443,0.8761178103328443,0.9598525742455006,0.8335069263637204,0.8470061181629832,0.08881445983517312,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
38,0.1490711212158203,0.022297428529506017,0.08115224838256836,0.018628529410402606,3.446,True,1.068,"{'gamma': 3.446, 'break_ties': True, 'C': 1.068}",0.5146447593854211,0.5146447593854211,0.36128126453898207,0.6883898583033639,0.6882472016116854,0.5534415686449746,0.12354721109991271,69,1.0,1.0,1.0,1.0,1.0,1.0,0.0
39,0.1886016845703125,0.044505486959349076,0.10745549201965332,0.02257214313196243,3.118,False,0.6227,"{'gamma': 3.118, 'break_ties': False, 'C': 0.6227}",0.5146447593854211,0.5146447593854211,0.4440776609379258,0.7386811483197074,0.7385489458759964,0.5901194547808943,0.12395398779613528,67,1.0,1.0,1.0,1.0,1.0,1.0,0.0
40,0.257206392288208,0.12172798438098824,0.12361984252929688,0.041397729791111046,2.613,True,2.0047,"{'gamma': 2.613, 'break_ties': True, 'C': 2.0047}",0.6349603162203157,0.577501864379107,0.577501864379107,0.7386811483197074,0.7863336509949341,0.6629957688586343,0.08525832727068823,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
41,0.17705674171447755,0.018004160669245844,0.07285423278808593,0.010759139462898753,1.093,True,1.8105,"{'gamma': 1.093, 'break_ties': True, 'C': 1.8105}",0.7386811483197074,0.7864518380082112,0.8321511061506978,0.9598525742455006,0.8320502943378436,0.8298373922123922,0.07362875101661581,19,1.0,1.0,1.0,1.0,1.0,1.0,0.0
42,0.20107145309448243,0.041836902219435854,0.11536288261413574,0.03932109607627687,1.587,True,4.2424,"{'gamma': 1.587, 'break_ties': True, 'C': 4.2424}",0.6349603162203157,0.7864518380082112,0.6883898583033639,0.9598525742455006,0.7863336509949341,0.7711976475544651,0.11087850170439231,35,1.0,1.0,1.0,1.0,1.0,1.0,0.0
43,0.11031489372253418,0.01267614307314882,0.058807754516601564,0.02243377727607673,0.294,False,4.9988,"{'gamma': 0.294, 'break_ties': False, 'C': 4.9988}",0.7486351931820777,0.7315297578349795,0.8413948256467941,0.9598525742455006,0.8335069263637204,0.8229838554546145,0.08133181490827746,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0
44,0.3407801628112793,0.1718220699349854,0.2422168254852295,0.17544222913292595,1.976,True,4.6297,"{'gamma': 1.976, 'break_ties': True, 'C': 4.6297}",0.6349603162203157,0.6883898583033639,0.6883898583033639,0.7864518380082112,0.7863336509949341,0.7169051043660378,0.059997096709046197,42,1.0,1.0,1.0,1.0,1.0,1.0,0.0
45,0.21145968437194823,0.055727174707088004,0.13545589447021483,0.06123675353171503,2.61,False,3.4827000000000004,"{'gamma': 2.61, 'break_ties': False, 'C': 3.4827000000000004}",0.6349603162203157,0.577501864379107,0.577501864379107,0.7386811483197074,0.7863336509949341,0.6629957688586343,0.08525832727068823,56,1.0,1.0,1.0,1.0,1.0,1.0,0.0
46,0.18096985816955566,0.05973282295039962,0.08759198188781739,0.03389992512802689,4.523000000000001,True,3.8923000000000005,"{'gamma': 4.523000000000001, 'break_ties': True, 'C': 3.8923000000000005}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
47,0.3189267635345459,0.16742112618784466,0.15634598731994628,0.08900557354573739,4.82,True,1.5111,"{'gamma': 4.82, 'break_ties': True, 'C': 1.5111}",0.5146447593854211,0.4440776609379258,0.2545504240172209,0.6883898583033639,0.6348110542727385,0.507294751383334,0.152961409127088,81,1.0,1.0,1.0,1.0,1.0,1.0,0.0
48,0.09697017669677735,0.028080476076549187,0.041845273971557614,0.006516270293253929,0.616,True,3.2079000000000004,"{'gamma': 0.616, 'break_ties': True, 'C': 3.2079000000000004}",0.6894354695400066,0.8761178103328443,0.8761178103328443,0.9598525742455006,0.8335069263637204,0.8470061181629832,0.08881445983517312,3,1.0,1.0,1.0,1.0,1.0,1.0,0.0
